cod_assunto|nome_novo
19253|Guimarães, Lúcia Maria Paschoal, 1946
19254|Basadre, Jorge, 1903-1980
19255|Habermas, Jürgen, 1929-
19256|Séculos Xvi-Xxi
19257|Silveira Filho, Guiherme da
19258|Igreja Ortodoxa
19259|Filosofia e Religião
19260|História, 1920-1960
19261|Didi, Mestre, 1917-
19262|Coité (Família)
19263|Coité (CE)
19265|Gonaz, François
19266|Carvalho, Marcus J. M. De, 1957-
19268|Braga, Ney Amintas Barros, 1917-2000
19269|Barbosa, Waldemar de Almeida, 1907-1999
19270|História, 1832-1908
19271|Correa, Alfredo Gonçalves
19272|Instituto Brasileiro de Engenharia, Arquitetura e Proteção Ambiental (Ibea)
19273|Arquivo Histórico Nacional (Angola)
19274|História, 1854-1954
19275|História, 1826-1963
19276|História, 1821-1925
19277|Metapsíquica
19278|História, 1933-1938
19279|História, 1808-1900
19280|História, 1812-1869
19281|Almanaque Brasileiro Garnier
19282|Gazeta Litteraria
19283|Museu Naval (Brasil)
19284|Tamandaré, Joaquim Marques Lisboa, Marques De, 1807-1897
19285|História, 1799-1828
19286|Igreja e O Mundo
19287|Religião e Sociologia
19288|Sociedade e Religião
19289|Hegel, Georg Wilhelm Friedrich, 1770-1831
19291|Bicicleta
19292|Ciclovias
19293|Ciclismo
19294|Muçulmanos No Brasil
19295|Silva, Francisco Carlos Teixeira Da, 1954
19296|Picasso, Pablo, 1881-1973
19298|Muylaert, Roberto
19299|Carvalhosa, Zita
19300|Saghaard, Christian
19301|História, 1909-1922
19302|Política e Governo, 1909-1922
19303|Viva O Povo Brasileiro (Romance)
19304|Ribeiro, João Ubaldo
19305|Braspetro
19306|Jornal da Ciência
19308|Cabinda
19309|Sociedade Brasileira Para O Progresso da Ciência
19310|Revista Ciência Hoje
19311|História, 1991-1994
19312|Pontifícia Universidade Católica de Minas Gerais
19313|Templários
19314|Exclusão Digital
19315|Comunidades Virtuais
19316|Deng Xiaoping, 1904-1997
19317|Convento do Carmo (PE)
19318|Convento de Nossa Senhora do Carmo (Ilha Grande, RJ)
19319|Iso 704:2000
19320|Iso 1087-1:2000
19321|Piauí. Constituição
19322|Fundação Japão
19323|Unemya, Masakatsu
19324|Porto D'Ave, Adelstano Soares de Matto, 1890-1952
19325|Gama, Luiz, 1830-1882
19326|Parque Histórico Castro Alves (Cabeceira do Paraguaçu, BA)
19327|Parque Estadual de Canudos (BA)
19328|Andrada, Martim Francisco Ribeiro De, 1775-1844
19329|Vega, Garcilaso de La, 1539-1616
19330|Índios Juruna
19331|Pescadores
19334|Caeiro, Francisco da Gama, 1928-
19335|Convento do Carmo de Cachoeira (BA)
19336|Itaúna, Candido Borges Monteiro, Visconde De, 1812-1872
19338|Engenho da Galiléia (PE)
19339|Andrade, João Batista de
19340|Morse, Richard
19341|Clavigero, Francisco Saveiro, 1731-1787
19342|Símbolos Municipais
19343|Campo Mourão (PR)
19344|Amaral, Horácio Cornélio, 1927-1974
19345|História, 1948-1962
19346|Mathias, Herculano Gomes, 1916-2002
19347|História, 1945-1948
19348|Portugueses Em San Jose (Califórnia, Eua)
19349|Portuguese Historical Museum (San Jose, Califórnia)
19350|Barrios, Gerardo, 1813-1865
19351|Província Brasileira da Congregação da Missão
19352|Arquivo Histórico do Caraça
19353|Instituto Ponte Nova
19354|Fazenda Três Poços (Volta Redonda, RJ)
19355|Séculos Xiii-Xviii
19356|Reis, Maria Firmina, 1825-1917
19357|História, 1780-1918
19358|História, 1918-1968
19359|Centro Universitário de Volta Redonda
19361|Poesia Afro-Brasileira
19362|História, 1834-1950
19363|Asia, Sudeste
19364|Sudeste Asiático
19365|Garcia, Alejo
19366|Missões Portuguesas
19367|Partido Republicano do Distrito Federal
19368|Associação Brasileira de Imprensa
19369|História, 1830-1880
19370|Influências Cubanas
19371|Influênicas Brasileiras
19372|Japoneses No Rio de Janeiro
19373|História, 1880-1893
19374|Concelho de Guimarães
19375|Guimarães (Portugal)
19376|História, 1903-1913
19377|Penedo (Itatiaia, RJ)
19378|Ramos, Arthur, 1903-1949
19379|História, 1851-1870
19380|Igreja Nossa Senhora da Conceição da Gávea (RJ)
19381|Carmelitas No Brasil
19382|Sociologia Cristã (Católica)
19383|Monarquistas
19384|Rios, Cassandra, 1932-2002
19385|Periódicos Eletrônicos
19386|Documentos Pessoais
19387|Barbosa, Frederico Adolfo Simões, 1916-2004
19388|Passos, Domingos
19389|Abertura dos Portos, 1808
19390|Rodrigues, Edgar, 1921-
19391|História, 1808-1835
19392|Emigração Açoriana
19393|Adoção
19394|Adoção de Crianças
19395|Adoção de Menores
19396|Mulher Portuguesa
19397|Vila Madalena (SP)
19398|Torelly, Aparício, 1895-1971
19399|Touradas
19400|Toureiros
19401|História, 1894-1900
19402|Sociedade Portuguesa Beneficente Primeiro de Dezembro
19403|História, 1878-1900
19404|Teatro Negro Brasileiro
19405|Sortilégio (Peça Teatral)
19406|Anjo Negro (Peça Teatral)
19407|História, 1903-1916
19408|Teatro Experimental do Negro
19409|Moraes, Antônio Evaristo De, 1871-1939
19410|Carvalho, Joaquim Barradas De, 1920-1980
19411|Polícia de Vigilância e Defesa do Estado (Pvde)
19412|Serviço de Inteligência
19413|Arquivo Público do Estado do Rio de Janeiro. Fundo Casa de Detenção
19414|O Africano (Jornal)
19415|História, 1929-1943
19416|Paramerim (BA)
19417|Galvão, Patrícia Rehder, 1910-1962
19418|Pedrosa, Mário Xavier de Andrade, 1900-1981
19419|Frente Única Antifascista
19420|Cascarado, Hercolino
19421|Papado
19422|Pensamento Religioso
19423|Sociologia Cristã
19424|Convento de Santa Teresa (RJ)
19425|Afonseca e Silva, José Gaspar, Arcebispo, 1901-1943
19426|Resistência Nacional Moçambicana (Renamo)
19427|Câmara, Jaime de Barros, Cardeal, 1894-
19428|Cartas e Instruções Pastorais
19429|Mobilidade Ocupacional
19430|Venerável Ordem Terceira de São Francisco da Penitência (RJ)
19431|Comunismo e Religião
19432|União Democrática Nacional
19433|Os Trapalhões (Programa de Televisão)
19434|Programa Legal (Programa de Televisão)
19435|Dóris Para Maiores (Programa de Televisão)
19436|Serrano, Jonathas, 1885-1944
19437|Castro, Therezinha de
19440|Pasqualini, Alberto, 1901-1960
19441|Séculos Vii-Xviii
19443|A Revolução Brasileira (Livro)
19444|História, 1955-1964
19445|Revolta dos Marinheiros, 1964
19446|Nery, Adalgisa, 1905-1980
19447|História, 1956-1964
19448|Contra-Reforma
19449|Reforma Protestante
19450|Benin (África)
19451|Juventude Católica Brasileira (Jcb)
19452|Juventude Feminina Católica
19453|Frente do Recife (PE)
19454|Frente de Mobilização Popular
19455|História, 1956-1958
19456|História, 1956-1968
19457|Menezes, Bezerra De, 1831-1900
19458|Morucci, Domenico
19459|De Chocolat, 1887-1956
19460|Souza, Antonio Ennes De, 1848-
19461|Doria, Esgragnole, 1869-1948
19462|Barros, C. Paula
19463|Hístória, 1961-1986
19464|Franciscanos No Brasil
19465|Mosteiro de São Bento (São Paulo, SP)
19466|Vossenburg (Suriname)
19467|Movimento Revolucionário 8 de Outubro (Mr-8)
19468|Eleições Presidenciais, 1994
19469|Padroado Eclesiástico
19470|Desempenho Escolar
19471|Diniz, Leila, 1945-1972
19472|Machiavelli, Niccolo, 1469-1527
19473|Fonseca, Vitor
19474|Dicionario de Terminologia Arquivística (Livro)
19475|Boff, Leonardo, 1938-
19476|Betto, Frei, 1944-
19477|Partido do Movimento Democrático Brasileiro
19478|Comitê de Boas Práticas e Normas (Cbps)
19479|Djavan, 1949-
19480|Silva, Luiz Inácio Lula Da, 1945-
19481|Convento de Nossa Senhora das Mercês (Salvador, BA)
19482|Ursulinas
19483|Descrição
19484|Archivo General de La Nación de República Dominicana
19485|Departamento Archivo Intermedio
19486|Cardeais
19487|Dictionnaire Terminologie Archivistique
19488|Associação Brasileira de Estudos Medievais
19489|Concílio de Toledo Iv, 633-
19490|Século Vii
19491|Fernando Iii, Rei de Castela e Leão, 1201-1252
19492|Beguinas
19494|Carta Para A Preservação do Patrimônio Arquivístico Digital
19496|Mártires Cristãos
19497|Braga, Lênio, 1931-1973
19498|Muçulmanos
19499|Capelão, André, Séc.12
19500|Século Xii
19501|Amor Cortês na Literatura
19502|Séculos Xiv-Xvi
19503|Medina (Arábia Saudita)
19504|Canções
19505|Poesia Lírica
19506|Séculos Vi-Vii
19507|Centro Dom Vital
19508|A Ordem (Periódico)
19509|Gravatá (PE)
19510|Coleção Christiano Ottoni
19511|Rodrigues, José Carlos, 1844-1923
19512|História, 1961-1962
19513|Conselhos Municipais de Educação
19515|Franco, Afonso Arinos de Mello, 1905-1990
19516|Embaixadores
19518|Maria, do Egito, Santa
19519|Goliardos
19520|Século Vi
19521|Séculos V-Vii
19522|Instituto Brasileiro de Opinião Pública e Estatística (Ibope)
19523|Panteísmo
19524|Poesia Chilena
19525|Huidobro, Vicente, 1893-1948
19526|Macedo, Sérgio Teixeira De, 1808-1867
19527|Mendes, Antonio Lopes, 1835-1994
19528|Partido Operário Independente
19529|Igreja de Nossa Senhora da Glória do Outeiro (Rio de Janeiro, RJ)
19530|Igreja da Glória
19531|Azulejos
19532|Société Philanthropique Suisse, Rio de Janeiro
19533|Avenida Augusto Severo (Rio de Janeiro, RJ)
19534|Plataforma Continental
19535|História, 2003
19536|Beaurepaire, Teodoro Alexandre, 1787-1849
19537|Jewett, David, 1772-1842
19538|Grenfell, John Pascoe, 1800-1869
19539|Oceanografia
19540|Azevedo Traumaturgo de
19541|Pinto, José Gabriel Calmon da Costa
19542|Raciocínio
19543|Submarino Baker
19544|Submarino Peacemaker
19545|Política e Governo, 1961
19546|Características Nacionais
19547|Sertão do Araripe (PE)
19548|Povo
19550|Guarulhos (SP)
19551|Retórica Antiga
19552|Testes Mentais
19553|Cultos
19554|História, 636-641
19555|Séculos Vii-Viii
19556|Bibliotecas Técnicas
19557|Viúvas
19558|Doping
19559|Schmidt, Afonso, 1890-1964
19560|Atletas
19561|Canoas e Canoagem
19562|Comandante Lira (Navio)
19563|Tribunais Superiores
19564|Festival Internacional de Cinema de Arquivo
19565|Araújo de Azevedo (Família)
19566|Legislação Mercantil
19567|Universidade do Minho
19568|Dias, Santo, 1942-1979
19569|Ouvidores
19570|Lewis, William Arthur, 1915-1991
19571|Walcott, Derek Alton, 1930-
19572|Política e Governo, 1725-1732
19573|Comissão Interministerial Para Os Recursos do Mar (Cirm)
19574|Santa Lucia (Caribe)
19575|Sistema de Segurança Interna (Sissegin)
19576|Zero Hora (Jornal)
19577|Correio do Povo (Jornal)
19578|Hoje É Dia de Maria (Minisérie)
19579|Cultrix, Editora
19580|Stanford Linear Accelerator Center
19581|Mapotecas
19582|Ergonomia
19583|Grafologia
19584|Brazil Médico (Periódico)
19585|Kimmel, Husband
19586|História, 1755-1796
19588|Informação Pública
19589|Cunha, Luís Da, 1662-1749
19590|Hospício Nacional de Alienados
19591|Diario do Hospício
19592|Instituto Histórico e Geográfico da Província de São Pedro
19593|Operações Veritas
19594|Caráter
19595|Pinto, Manuel do Rosário, 1669-Ca.1740
19596|Vannuchi, Paulo de Tarso
19597|Prisão Especial
19598|Prisão
19599|Punição
19600|História, 1823-1945
19601|Faculdade Fluminense de Medicina
19602|Associação Médica Fluminense
19603|História, 1822-1908
19604|Rua Gonçalves Dias (Rio de Janeiro, RJ)
19605|Pontifícia Universidade Católica de Campinas
19606|Programa de Pós-Graduação
19607|Miranda, José Pedro, 1930-1999
19608|Região Sul Fluminense
19609|Redes de Relações Sociais
19610|Estratégia Empresarial
19611|Brasil. Serviço de Estatística da Produção
19612|Freguesia de São João de Icaraí
19613|Freguesia de São Lourenço
19614|Freguesia de São Domingos
19615|Academia Resendense de História
19616|Movimentos Liberais
19617|Academia Itatiaiense de História
19618|Instituto Histórico e Geográfico da Cidade do Rio de Janeiro
19619|Instituto Histórico e Geográfico do Rio de Janeiro
19620|Institutos Históricos
19621|Bernardelli, Rodolfo
19622|Erven, Luiz Van, 1857-1927
19623|Memórias Históricas do Rio de Janeiro (Livro)
19624|Eschylo, Ca.525-Ca.456 A.C.
19625|Cachaça, Carlos, 1902-1999
19626|Fenomenologia
19627|Ponte dos Jesuítas (Santa Cruz, RJ)
19628|Meyer, Hermann Julius, 1826-1909
19629|Cranfield Institute Of Technology
19630|Cemitério dos Vivos (Livro)
19631|Amado, Genolino, 1902-1989
19632|Cronistas Brasileiros
19633|Rodrigues, Antonio Coelho, 1846-1912
19634|Pereira, João Felipe, 1861-1950
19635|O Fluminense (Jornal)
19636|Engenharia Hidráulica
19637|Guerra dos Trinta Anos, 1618-1648
19638|Simões, Júlio, 1890-1995
19639|Dança de Salão
19640|Teatro Amazonas
19641|Kardec, Alan, 1804-1869
19642|Seixa, Raul, -1989
19643|Palmeiras dos Índios (AL)
19644|Arquidiocese de São Paulo
19645|Fabulário
19647|Colégio 2 de Julho (Salvador, BA)
19648|Daniel, João, 1722-1776
19650|Guevara, Ernesto, 1928-1967
19652|Índios Aruak
19653|Barros, Marcus
19654|Índios Baniwa
19656|Parque Tecnológico Itaipu
19657|História, 1960-2008
19658|Kilkerry, Pedro, 1885-1917
19659|Jaguariúna (SP)
19660|Vila Bueno (SP)
19661|Presídio Evaristo de Moraes
19662|Hardy, Thomas Masterman, 1769-1839
19663|Política Penitenciária
19664|Caravelas
19665|Villas Bôas, Álvaro
19666|Lei Maria da Penha, 2006
19667|Museu Nacional (Brasil)
19668|Santa Catarina (Contratorpedeiros)
19669|Figuras de Proa
19670|Poder Marítimo
19671|São Paulo (Rebocador)
19672|Quilombo do Ambrósio (Campos Altos, MG)
19673|Igreja da Misericórdia (RJ)
19674|Geografia Marítima
19675|Bahia (Cruzador)
19676|Intendência da Marinha de Santa Catarina
19677|Marinha Real Inglesa
19678|Severo, Ricardo, 1869-1940
19679|Gomes, Alfredo de Freitas Dias, 1922-1999
19680|Gomes, Dias, 1922-1999
19681|Discoteca Pública Municipal (São Paulo)
19684|Lemos, Fernando, 1926-
19685|Departamento de Informação e Documentação Artísticas (Idart)
19687|Arqueologia Marítima
19688|Sacramento (Galeão)
19689|Radioinformações
19690|Comunicações Navais
19691|Lobo, Barros
19692|Arquidiocese de Mariana (MG)
19693|Stupakoff, Otto
19694|História, 1889-1894
19695|Tv Record
19696|Província da Imaculada Conceição do Brasil
19697|Gândavo, Pero de Magalhães
19698|Ilha Gorriti (Uruguai)
19699|História, 1816-1828
19700|Arsenal de Marinha do Rio de Janeiro
19701|Década de 20 (Séc. Xix)
19702|Escola de Guerra Naval (Egn)
19703|Companhia de Navegação Arnt
19704|Igreja Matriz Nossa Senhora da Conceição (São Leopoldo, RS)
19705|Centro Cultural São Paulo
19706|Santos, Luiz Antônio de Castro
19707|Ramos, Alberto Guerreiro, 1915-
19708|Pimenta, Joaquim, 1886-
19709|Tapajós, Paulo
19710|Organização Internacional de Polícia Criminal (Interpol)
19712|Wolff, Egon
19713|Patrimônio Mundial, Proteção do
19714|Monteiro, Annibal Rodrigues, 1906-
19715|Palácio Gustavo Capanema
19716|Colon, Francisco Puigdomenecg, 1868-1937
19717|Nathan (Família)
19718|Hamond, Grahan Eden, 1773-1862
19719|Palácio Leopoldina
19720|Alvin, José Cesario de Faria, 1839-1903
19721|Amaral, Honório José da Cunha Gurgel Do, 1860-920
19722|Araxá, Domiciano Leite Ribeiro, Visconde De, 1812-1881
19723|Paracambi (RJ)
19724|Região Noroeste Fluminense
19725|Observatórios
19726|Colônia Agrícola de Santa Cruz (RJ)
19728|Aquecimento Global
19729|Sistema Nacional de Informação Científica e Tecnológica
19730|Mecanismo de Desenvolvimento Limpo
19731|Mudanças Climáticas
19732|Centro Técnico Aeroespacial
19733|Despesas Públicas
19734|Chile. Congresso Nacional
19735|Escola Inglesa das Relações Internacionais
19736|Sociedades Internacionais
19737|Inquérito Policial
19738|História, 1880-1890
19739|Santos, Afonso Carlos Marques Dos, 1950-2004
19740|Loterias
19741|Segreto, Paschoal, 1868-1920
19742|Revista do Arquivo do Distrito Federal (RJ)
19743|Complexo Penitenciário da Frei Caneca (RJ)
19744|Historia, 1834-2006
19745|Penitenciária Frei Caneca (RJ)
19746|Virzi, Antônio, 1882-1954
19747|Núcleo Orientado Para A Industrialização da Edificação
19748|Primeiro Esquadrão de Helicópteros de Emprego Geral
19749|Ley Sarbanes-Oxley
19750|Instituto Adolpho Lutz
19751|Marinha Norte-Americana
19752|Colegio Colombiano de Archivistas
19753|Xml (Linguagem de Marcação de Documentos)
19754|Porto do Rio Grande (RS)
19755|Sistema Portuário
19756|Fundação Patrimônio Histórico da Energia de São Paulo
19757|Archivo Histórico Arquidiocesano (Aha)
19758|Africanos na Guatemala
19759|Africanos Em El Salvador
19760|Barón Castro, Rodolfo, 1909-1986
19761|Brasil. Ministério da Fazenda. Departamento de Administração. Divisão de Documentação
19762|Archivo Histórico Municipal Y Biblioteca Iberoamericana de Moguer (Espanha)
19763|The São Paulo Tramway, Light & Pawer
19764|Archivo Municipal de Sonsonate (El Salvador)
19765|Várzea do Carmo (SP)
19766|Moro, Mariana Dellarole Del, 1933-
19767|Jornal Fanfulla
19768|Direito À Informação
19769|Direito de Acesso À Informação
19770|Direito de Informação
19771|Informação Ao Público
19772|Liberdade de Expressão
19773|Centros Comunitários
19774|Deontologia
19775|Sociedade Evangélica de Senhoras de Blumenau
19776|Dados Pessoais
19777|Cursos de Biblioteconomia
19778|Galliani, Moacir, -2000
19779|Pereira, Simão da Cunha, 1700-1774
19780|Site na Internet
19781|São Paulo (Sp). Câmara Municipal
19782|Almeida, Miguel Calmon Du Pin E, 1879-1935
19783|Hoehne, Frederico Carlos, 1882-1959
19784|Colônia Santa Isabel (SC)
19785|Werner, Lauro
19786|Fábrica de Artefatos Têxtil Artex
19787|Gutenberg, Johann Gensfleish (1397 ?-1468)
19788|Programa de Apoio À Rede de Arquivos Municipai (Param)
19789|Capela Sagrada Família da Fazendinha (SC)
19790|Cientista da Informação
19791|European Training In Eletronic Records Management (E-Term)
19792|Ravasco, Bernardo Vieira, 1619-1697
19793|Rua da Glória (Blumenau, SC)
19794|História, 1680-1730
19795|História, 1750-1800
19796|Bodin, Jean, 1530-1596
19797|Vasconcelos, Luís Mendes
19798|Faria, Manoel Severim De, 1583-1655
19799|Academia Real de História Portuguesa
19800|História, 1648-1750
19801|Rede de Leitura Pública
19802|Rede Nacional de Bibliotecas Públicas (Portugal)
19803|Abreu, José Rodrigues De, 1682-1747
19804|Administração Regional
19805|História, 1954-1967
19806|D'Eça, Othon, 1892-1965
19807|História, 1790-1822
19808|Movimento da Serra do Rodeador
19809|Igreja da Sé
19810|Língua Latina
19811|Rede Nacional de Arquivos
19812|Leitura, Políticas de
19813|Rede de Arquivos Municipais
19814|Arquivo Regional da Madeira (Portugal)
19815|Região Autónoma da Madeira (Portugal)
19816|Sistema Regional de Arquivos
19817|Empresas Estatais
19818|Fundação de Amparo A Pesquisa do Estado do Rio Grande do Sul (Fapergs)
19819|Almeida, Guilherme De, 1890-1969
19820|Museu Casa de Rui Barbosa
19821|Doença Epidêmica
19822|Escola Rural
19823|Campos de Guarapuava (PR)
19824|Missión Jesuítica de Moxos
19825|História, 1880-1888
19826|Indústria Pesqueira
19827|Grupo Executivo do Desenvolvimento da Indústria da Pesca (Gedip)
19828|Charcas (Bolívia)
19829|Almanak Litterario e Estatístico do Rio Grande do Sul
19830|Escritores Gaúchos
19831|Silva, Joaquim Norberto de Souza
19832|História, 1889-1909
19833|Varíola
19834|História, 1889-1916
19835|História, 1415-1437
19836|Meneses, D. Pedro De, 1º Conde de Vila Real
19837|Vila Nova de Gaia (Portugal)
19838|Brasileiros Em Vila Nova de Gaia (Portugal)
19839|Coutinho, Carlos Viegas Gago, 1869-1959
19840|Voos Transatlânticos
19841|Irmãos Maristas
19842|O Jornal (Jornal)
19843|Simões, Nuno, 1894-1974
19844|Portal de Biblioteca
19845|História, 1868-1889
19846|Biblioteca Municipal do Porto
19847|Cd
19848|Ferrer Guardia, Francisco, 1859-1909
19849|História, 1935-1936
19850|Galanti, Raphael Maria, Padre, 1840-1917
19851|Teofrasto
19852|Ribeiro, Antônio Freire
